Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
Common Voice,common_voice_en_23358707,Its main base is Sheridan County Airport.,0,0,positive,,,
Common Voice,common_voice_en_82460,The boy was also saddened; his friend was in pursuit of his destiny.,0,0,neutral,,,
Common Voice,common_voice_en_21275019,He's a fatalist.,0,0,negative,,,
Common Voice,common_voice_en_131281,This man's going to jump off a roof.,0,0,negative,,,
Common Voice,common_voice_en_20285379,A district history states that Sulby Glen was ...well-known for cheese-making.,0,0,neutral,,,
IEMOCAP,Ses02F_script03_2_F002,"No, it wasn't. It was very pretty. I still have it and I wear it often.",0,0,negative,,,
IEMOCAP,Ses02F_script03_2_F022,"I don't care, do you understand? I don't care. I don't care if they bark or roll about like hoops.",0,0,negative,,,
Common Voice,common_voice_en_19744457,The pillars were connected with the side walls by low arches.,0,0,positive,,,
Common Voice,common_voice_en_17851853,I don't say that.,0,0,negative,,,
IEMOCAP,Ses04M_impro01_M013,"Come on. Will you please? I just --I look, I cannot-- --just if I --",0,0,negative,,,
Common Voice,common_voice_en_78507,"At the first glance, it was really not very exciting.",0,0,negative,,,
Switchboard,sw03647-A_012632-013543,as opposed to going out and getting health insurance on an individual basis because i had to do that at one time when i wasn't employed with a large corporation,0,0,positive,,,
Common Voice,common_voice_en_17825094,You can't tell a book by its cover.,0,0,negative,,,
MELD,train_dia689_utt9,"I know!!   Chip? Hi! It?Û‘Èº‘‰Ûs Monica.  ?Û‘Èº?£Kay.  ?Û‘Èº?£Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",0,0,positive,,,
Common Voice,common_voice_en_24020292,Notorious bandit Joaquin Murrieta was supposedly a frequent visitor to the latter two.,0,0,negative,,,
Common Voice,common_voice_en_19568419,The district is currently represented by Democrat Kathy Castor.,0,0,neutral,,,
Common Voice,common_voice_en_11874966,"Yours sincerely, Satan.",0,0,negative,,,
Common Voice,common_voice_en_19571015,Each value specifying her qualification for one of the jobs.,0,0,positive,,,
VCTK,p247_237_mic1,"The scientific debate is dead.
",0,0,negative,,,
Common Voice,common_voice_en_164757,"Bacon, pancakes and maple syrup is a hearty start to any day.",0,0,positive,,,
Common Voice,common_voice_en_19163328,"Consisting of Kent, Westmorland and Albert county ridings.",0,0,neutral,,,
Switchboard,sw03769-B_015472-015956,you know mcdonald's is definitely at the top of her list and i hate these places,0,0,negative,,,
Switchboard,sw03923-A_003363-003722,oh he turned you in [laughter] huh,0,0,positive,,,
Switchboard,sw02770-B_021404-022269,you'd be one of these people that dumps the kittens off on the side of the road you know they're they're they're getting old now and it's time to get rid of them so,0,0,negative,,,
Switchboard,sw02374-A_030568-031151,and shoot you can't blame him man that's that's a phenomenal amount of money,0,0,positive,,,
Common Voice,common_voice_en_75726,All they wanted was food and water.,0,0,positive,,,
Switchboard,sw02728-A_037285-037714,flounder or or some of the other special fish too,0,0,negative,,,
Common Voice,common_voice_en_17340529,What's to be done?,0,0,negative,,,
Switchboard,sw02530-B_008718-009165,yeah that could be a little boring sometimes i guess too but,0,0,negative,,,
Common Voice,common_voice_en_23859958,"These settlers engaged in agriculture, cattle-raising, and trade.",0,0,neutral,,,
MELD,train_dia262_utt4,"All right. Well, there you go.  Stop it, stop it, stop it.",0,0,negative,,,
Common Voice,common_voice_en_21338121,The following family tree presents Vazul's ancestry and his offspring.,0,0,neutral,,,
Common Voice,common_voice_en_23355262,"The name ""Asansol"" is a combination of these two words ""Asan"" and ""Sol"".",0,0,positive,,,
Common Voice,common_voice_en_21282941,"Alton means ""old farm"", suggesting that it had been established before Ravenstone.",0,0,neutral,,,
Common Voice,common_voice_en_17260267,"Oh, I think you are right.",0,0,positive,,,
Common Voice,common_voice_en_18415994,Stop harassing me!,0,0,negative,,,
Switchboard,sw03625-B_022746-023013,i think about nineteen eighty,0,0,positive,,,
Switchboard,sw02643-B_057884-058671,uh uh two thousand square feet is probably i don't know if that's average or not yeah,0,0,negative,,,
Common Voice,common_voice_en_631529,She's a feisty little ferret.,0,0,positive,,,
Switchboard,sw02422-B_030600-031050,well do you count your laps or do you just have a time segment that you,0,0,neutral,,,
Common Voice,common_voice_en_22949163,"Our readers know it, our journalists too.",0,0,positive,,,
CMU-MOSEI,PcqKFt1p3UQ_10,"So I'm living witness that Nixon came into office uh, thinking about uh, reestablishing relations with China.",0,0,neutral,PcqKFt1p3UQ,,
CMU-MOSEI,So3bPzg2bq0_5,For misdemeanors the most time you can do in jail is one year.,0,0,negative,So3bPzg2bq0,,
Common Voice,common_voice_en_23916047,The total number in Catalonia is around a hundred.,0,0,neutral,,,
Common Voice,common_voice_en_19962046,The music video was directed by Rebecca Blake.,0,0,neutral,,,
Switchboard,sw02856-A_021263-021426,um-hum,0,0,negative,,,
Common Voice,common_voice_en_17259734,Did you see it?,0,0,neutral,,,
Common Voice,common_voice_en_484491,He's nuts about you.,0,0,positive,,,
Common Voice,common_voice_en_164063,He's nuts about you.,0,0,positive,,,
IEMOCAP,Ses03M_impro08b_F008,"the symptoms- This [GARBAGE] a doctor's office. I'm not receiving calls...I can't receive- no, it's, it cuts me off--",0,0,negative,,,
MELD,dev_dia76_utt0,I know!,0,0,positive,,,
Common Voice,common_voice_en_21812358,There was a place in this area known as Plummer's Pier.,0,0,negative,,,
MELD,train_dia850_utt0,That really was some of your best work.,0,0,positive,,,
Common Voice,common_voice_en_21119,But you are forcing me to look at wealth and at horizons I have never known.,0,0,negative,,,
Switchboard,sw02763-A_003793-003889,but,0,0,neutral,,,
Common Voice,common_voice_en_17849282,"If you lie down with dogs, you'll get up with fleas.",0,0,negative,,,
Common Voice,common_voice_en_18095245,Her niece is a diabetic.,0,0,positive,,,
IEMOCAP,Ses04F_impro07_M066,Fine. It's dorky.,0,0,positive,,,
Common Voice,common_voice_en_638318,I'm not interested in your book.,0,0,negative,,,
Switchboard,sw04133-B_001652-002361,right i think i've seen some statistics that say that uh it's more expensive to kill somebody than to keep them in prison for life,0,0,negative,,,
Common Voice,common_voice_en_20434315,"Davidson later described himself as a ""homophobic arsehole"".",0,0,negative,,,
Common Voice,common_voice_en_17271120,"Television can make you dumb, but it can also be good education.",0,0,negative,,,
Common Voice,common_voice_en_541857,"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",0,0,negative,,,
IEMOCAP,Ses03M_impro07_F014,"Yeah, it really is.",0,0,positive,,,
Common Voice,common_voice_en_24067004,They are made in seconds by the 'ships' of the Space Brothers.,0,0,neutral,,,
Common Voice,common_voice_en_553607,"In spite of this, I still believed that there were men in Mars.",0,0,neutral,,,
Common Voice,common_voice_en_22716727,Goodyear would sell the concept and Stephens-Adamson would manufacture and install the components.,0,0,neutral,,,
Common Voice,common_voice_en_690641,I went swimming with dolphins yesterday.,0,0,positive,,,
Common Voice,common_voice_en_18066008,A fool uttereth all his mind.,0,0,negative,,,
Common Voice,common_voice_en_17287954,That man is your brother?,0,0,positive,,,
Common Voice,common_voice_en_22058906,three,0,0,positive,,,
CMU-MOSI,Ci-AH39fi3Y_34,and it pretty much just left the door wide open for saw 6 ,0,0,negative,,,
Common Voice,common_voice_en_17401210,"Television can make you dumb, but it can also be good education.",0,0,negative,,,
Common Voice,common_voice_en_692478,Thieves who rob friends deserve jail.,0,0,negative,,,
MELD,dev_dia9_utt1,"Nothing, Monica and I had a stupid fight.",0,0,negative,,,
Common Voice,common_voice_en_17490525,"Can you file these files, please?",0,0,neutral,,,
Switchboard,sw02198-B_025673-025900,he they go to uh,0,0,positive,,,
Common Voice,common_voice_en_23764318,"His Black Men: Obsolete, Single, Dangerous?",0,0,negative,,,
Common Voice,common_voice_en_18512150,She's totally obsessed.,0,0,positive,,,
Common Voice,common_voice_en_22034191,"""Idiots"" are also barred from voting in British parliamentary elections.",0,0,negative,,,
IEMOCAP,Ses03M_script01_3_M002,Why?,0,0,negative,,,
Common Voice,common_voice_en_497998,"""What is love?"" the desert asked.",0,0,positive,,,
MELD,dev_dia94_utt7,You've tasted it? You've tasted it.,0,0,positive,,,
IEMOCAP,Ses05F_script02_2_F005,"God damn it, Augie. Why do you always ask things like that? It's so insulting.",0,0,negative,,,
Common Voice,common_voice_en_575406,She's a feisty little ferret.,0,0,positive,,,
Common Voice,common_voice_en_17344378,Do you see her?,0,0,positive,,,
Common Voice,common_voice_en_584348,Do you mind if I wait out here?,0,0,neutral,,,
Common Voice,common_voice_en_19982122,Abbey Dore Court has large gardens open to the public in spring and summer.,0,0,positive,,,
Common Voice,common_voice_en_290153,Hemp is a weed found in parts of the tropics.,0,0,neutral,,,
Switchboard,sw03654-B_019608-020192,uh if the military had been allowed to carry even side arms they could have stopped this idiot quicker,0,0,negative,,,
Common Voice,common_voice_en_538240,Look for a photograph of I Wanna Sex You Up,0,0,negative,,,
CMU-MOSEI,obnOnuzb-Xw_0,"and strength to remove yourself and do the smarter, safer thing",0,0,positive,obnOnuzb-Xw,,
Common Voice,common_voice_en_20416866,"His ""A Discourse of Trade"", written five years later, was much more significant, however.",0,0,neutral,,,
Switchboard,sw02844-B_037728-038108,yeah cocker spaniels are loud [laughter] well there,0,0,positive,,,
Common Voice,common_voice_en_18416142,"Left to myself, there is nothing I would find a greater treat.",0,0,negative,,,
Common Voice,common_voice_en_285838,Confess and be hanged.,0,0,negative,,,
Common Voice,common_voice_en_543405,"If you lie down with dogs, you'll get up with fleas.",0,0,negative,,,
Common Voice,common_voice_en_19497628,The male flea dies after copulation.,0,0,negative,,,
Common Voice,common_voice_en_553065,Looking for a song with the title of Hollywood Star Playhouse,0,0,negative,,,
Common Voice,common_voice_en_21284917,The allegation of excessive force was unfounded.,0,0,negative,,,
Switchboard,sw02576-A_057110-057257,um,0,0,neutral,,,
Common Voice,common_voice_en_20145140,"A monument today is erected on Avenida Marginal, the area where the hydroplane visited.",0,0,positive,,,
MELD,train_dia966_utt2,He?Û‘Èº‘‰Ûs talking to the baby.,0,0,neutral,,,
IEMOCAP,Ses05M_impro07_M022,Exactly. You make it what you make it. You know? Right? And I'm gonna make it so freaking awesome.,0,0,positive,,,
Common Voice,common_voice_en_19967655,"Their power was ""not"" law.",0,0,negative,,,
Common Voice,common_voice_en_17727307,The cat knows well whose lips she licks.,0,0,positive,,,
Common Voice,common_voice_en_571264,Don't hurt my finger again.,0,0,positive,,,
MELD,test_dia174_utt17,"Look, I don?Û‘Èº‘‰Ût feel like dancing, I feel like having a drink. Okay?",0,0,negative,,,
Common Voice,common_voice_en_609833,Do you mind if I wait out here?,0,0,neutral,,,
Switchboard,sw03644-A_013062-013548,it should be at least available as punishment for rape,0,0,negative,,,
Common Voice,common_voice_en_20533189,"Frant railway station, actually located at Bells Yew Green, is on Southeastern's Hastings Line.",0,0,neutral,,,
Common Voice,common_voice_en_18412745,"‘«ˇAnything you like,‘«÷ said the Footman, and began whistling.",0,0,neutral,,,
IEMOCAP,Ses05M_script02_2_M012,"No, of course not.",0,0,negative,,,
Common Voice,common_voice_en_531656,"The men climbed the hill, and they were tired when they reached the top.",0,0,negative,,,
Common Voice,common_voice_en_571110,Then you'll die in the midst of trying to realize your destiny.,0,0,negative,,,
Common Voice,common_voice_en_18331639,The softmax activation is very expensive to compute.,0,0,negative,,,
Common Voice,common_voice_en_53942,The lift was operated by a pneumatic system.,0,0,neutral,,,
CMU-MOSI,tIrG4oNLFzE_10, it was like this like pouty like grumpy look,0,0,negative,,,
Common Voice,common_voice_en_18142483,He did not look up.,0,0,negative,,,
Switchboard,sw04026-A_021277-021415,um,0,0,neutral,,,
Common Voice,common_voice_en_20130654,"Ephedrine is, however, still legal in many applications outside of dietary supplements.",0,0,neutral,,,
Common Voice,common_voice_en_22236258,Air Defence Command and Air Transport Command were abolished.,0,0,neutral,,,
Switchboard,sw04728-B_001555-001723,throw them in the back,0,0,negative,,,
Common Voice,common_voice_en_24007379,"A second, expanded edition of his journal was published later the same year.",0,0,positive,,,
